2018-09-22,293.0899963378906,293.2200012207031,291.8099975585937,0.0,SPY
2018-09-23,293.0899963378906,293.2200012207031,291.8099975585937,0.0,SPY
2018-09-24,291.3399963378906,291.5,290.3699951171875,53409600.0,SPY
2018-09-25,291.5299987792969,291.6499938964844,290.4800109863281,44370000.0,SPY
2018-09-26,290.9100036621094,292.239990234375,289.4100036621094,79739700.0,SPY
2018-09-27,290.4100036621094,291.9100036621094,290.1000061035156,59249500.0,SPY
2018-09-28,289.989990234375,291.2799987792969,289.95001220703125,70091400.0,SPY
2018-09-29,289.989990234375,291.2799987792969,289.95001220703125,0.0,SPY
2018-09-30,289.989990234375,291.2799987792969,289.95001220703125,0.0,SPY
2018-10-01,292.1099853515625,292.92999267578125,290.9800109863281,62078900.0,SPY
2018-10-02,291.5599975585937,292.3599853515625,291.1400146484375,47258200.0,SPY
2018-10-03,292.739990234375,293.2099914550781,291.32000732421875,64694600.0,SPY
2018-10-04,291.17999267578125,291.239990234375,287.6600036621094,111545900.0,SPY
2018-10-05,289.69000244140625,290.2699890136719,286.2200012207031,105951700.0,SPY
2018-10-06,289.69000244140625,290.2699890136719,286.2200012207031,0.0,SPY
2018-10-07,289.69000244140625,290.2699890136719,286.2200012207031,0.0,SPY
2018-10-08,287.04998779296875,288.2200012207031,285.5,87742200.0,SPY
2018-10-09,287.3900146484375,288.8599853515625,286.7699890136719,74339000.0,SPY
2018-10-10,286.8299865722656,286.9100036621094,277.8800048828125,214731000.0,SPY
2018-10-11,277.0799865722656,278.8999938964844,270.3599853515625,274840500.0,SPY
2018-10-12,276.7699890136719,277.0899963378906,272.3699951171875,183186500.0,SPY
2018-10-13,276.7699890136719,277.0899963378906,272.3699951171875,0.0,SPY
2018-10-14,276.7699890136719,277.0899963378906,272.3699951171875,0.0,SPY
2018-10-15,275.54998779296875,277.0400085449219,274.29998779296875,102263700.0,SPY
2018-10-16,276.6000061035156,280.82000732421875,276.07000732421875,118255800.0,SPY
2018-10-17,280.44000244140625,281.1499938964844,277.5599975585937,110626000.0,SPY
2018-10-18,279.3999938964844,280.07000732421875,274.9700012207031,134557500.0,SPY
2018-10-19,277.1300048828125,279.29998779296875,275.4700012207031,139901600.0,SPY
2018-10-20,277.1300048828125,279.29998779296875,275.4700012207031,0.0,SPY
2018-10-21,277.1300048828125,279.29998779296875,275.4700012207031,0.0,SPY
2018-10-22,277.0,277.3599853515625,274.4100036621094,82415800.0,SPY
2018-10-23,270.95001220703125,274.8699951171875,268.6099853515625,146352700.0,SPY
2018-10-24,273.3299865722656,273.760009765625,264.70001220703125,177806700.0,SPY
2018-10-25,267.3800048828125,271.8099975585937,266.2300109863281,138061500.0,SPY
2018-10-26,265.9200134277344,271.0,262.2900085449219,201574600.0,SPY
2018-10-27,265.9200134277344,271.0,262.2900085449219,0.0,SPY
2018-10-28,265.9200134277344,271.0,262.2900085449219,0.0,SPY
2018-10-29,268.79998779296875,270.25,259.8500061035156,160749100.0,SPY
2018-10-30,263.6700134277344,268.1199951171875,263.1199951171875,157116000.0,SPY
2018-10-31,270.6499938964844,273.2300109863281,270.1199951171875,128296300.0,SPY
2018-11-01,271.6000061035156,273.7300109863281,270.3800048828125,99495000.0,SPY
2018-11-02,274.75,275.2300109863281,269.5899963378906,122634100.0,SPY
2018-11-03,274.75,275.2300109863281,269.5899963378906,0.0,SPY
2018-11-04,274.75,275.2300109863281,269.5899963378906,0.0,SPY
2018-11-05,272.44000244140625,274.010009765625,271.3500061035156,65622500.0,SPY
2018-11-06,273.32000732421875,275.29998779296875,273.25,60085900.0,SPY
2018-11-07,277.5599975585937,281.1000061035156,277.0799865722656,102752100.0,SPY
2018-11-08,280.1099853515625,281.2200012207031,279.2200012207031,65584900.0,SPY
2018-11-09,279.0299987792969,279.239990234375,276.17999267578125,98812600.0,SPY
2018-11-10,279.0299987792969,279.239990234375,276.17999267578125,0.0,SPY
2018-11-11,279.0299987792969,279.239990234375,276.17999267578125,0.0,SPY
2018-11-12,277.19000244140625,277.4599914550781,271.989990234375,99673600.0,SPY
2018-11-13,273.0899963378906,275.3299865722656,271.25,98176600.0,SPY
2018-11-14,274.1600036621094,274.6099853515625,268.45001220703125,125335900.0,SPY
2018-11-15,268.7799987792969,273.5400085449219,267.010009765625,135101400.0,SPY
2018-11-16,271.7900085449219,274.75,271.2099914550781,126668000.0,SPY
2018-11-17,271.7900085449219,274.75,271.2099914550781,0.0,SPY
2018-11-18,271.7900085449219,274.75,271.2099914550781,0.0,SPY
2018-11-19,273.04998779296875,273.3800048828125,268.07000732421875,103061700.0,SPY
2018-11-20,265.3599853515625,267.0,263.1499938964844,136021300.0,SPY
2018-11-21,265.8599853515625,267.1499938964844,265.010009765625,75563700.0,SPY
2018-11-22,265.8599853515625,267.1499938964844,265.010009765625,0.0,SPY
2018-11-23,263.17999267578125,264.82000732421875,263.07000732421875,42807900.0,SPY
2018-11-24,263.17999267578125,264.82000732421875,263.07000732421875,0.0,SPY
2018-11-25,263.17999267578125,264.82000732421875,263.07000732421875,0.0,SPY
2018-11-26,265.7799987792969,267.75,265.3399963378906,79981400.0,SPY
2018-11-27,266.3399963378906,268.3999938964844,265.6600036621094,75502400.0,SPY
2018-11-28,269.6000061035156,274.5799865722656,268.3299865722656,127629600.0,SPY
